timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 13:29:32.200, 4, 178.80 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:32.200, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:32.200, 6, 177.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:32.200, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 0, 179.81 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 2, 183.87 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 3, 183.77 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 4, 178.80 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 6, 177.76 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:33.200, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 0, 179.79 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 2, 183.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 3, 183.75 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 4, 178.87 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 6, 177.98 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:34.200, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 0, 179.84 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 2, 183.60 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 3, 183.44 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 4, 178.78 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 6, 177.86 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:35.200, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 0, 179.76 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 2, 183.64 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 3, 183.12 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 4, 178.75 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 6, 177.96 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:36.200, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 0, 179.43 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 2, 183.36 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 3, 183.12 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 6, 177.88 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:37.200, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:38.200, 0, 179.63 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:38.200, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:38.200, 2, 183.33 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:38.200, 3, 183.20 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:38.201, 4, 178.89 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:38.201, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:38.201, 6, 177.98 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
