timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 06:14:52.819, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:52.819, 6, 178.14 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:52.819, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 1, 183.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 2, 184.09 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 3, 184.98 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 4, 178.86 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:53.819, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.819, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.819, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.819, 2, 184.08 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.819, 3, 184.26 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.820, 4, 178.89 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.820, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.820, 6, 178.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:54.820, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 3, 183.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 4, 178.87 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 6, 177.96 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:55.820, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 2, 184.08 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 3, 183.23 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 4, 178.78 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 6, 178.25 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:56.820, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 2, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 3, 183.56 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 4, 179.08 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 6, 178.26 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:57.820, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 2, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 3, 183.37 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:58.820, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 2, 184.08 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 3, 184.54 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 6, 178.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:14:59.820, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 2, 184.08 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 3, 184.17 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 4, 178.79 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 6, 178.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:00.820, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 2, 184.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 3, 184.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 4, 179.07 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 6, 178.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:01.821, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 2, 184.09 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 3, 184.54 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 4, 178.91 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 6, 177.99 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:02.821, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 1, 183.04 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 2, 184.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 3, 184.34 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 4, 179.73 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 5, 180.81 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 6, 178.26 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:03.821, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 2, 184.09 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 3, 184.07 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 4, 179.91 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 5, 181.48 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:04.821, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:05.821, 0, 180.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:05.821, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:05.821, 2, 184.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
